Date,Change,Percent Change,Open,High,Low,Close,Average,Volume,Value
26/12/2024,0.45,1.84%,24.50,24.90,24.45,24.90,24.73,"21,251,145","526,148,279"
25/12/2024,0.55,2.30%,23.95,24.80,23.95,24.45,24.39,"15,819,926","386,081,939"
24/12/2024,-0.15,-0.62%,24.05,24.05,23.85,23.90,23.93,"3,822,549","91,440,075"
23/12/2024,0.05,0.21%,24.00,24.15,24.00,24.05,24.06,"7,483,093","182,702,675"
20/12/2024,0.15,0.63%,23.85,24.00,23.80,24.00,23.93,"23,882,333","556,310,362"
19/12/2024,-0.35,-1.45%,23.80,24.05,23.80,23.85,23.91,"10,528,327","251,793,329"
18/12/2024,0.05,0.21%,24.15,24.20,24.05,24.20,24.11,"4,180,733","101,117,253"
17/12/2024,0.05,0.21%,24.05,24.20,24.05,24.15,24.11,"4,171,143","100,302,131"
16/12/2024,-0.15,-0.62%,24.25,24.35,24.00,24.10,24.13,"6,396,387","154,912,865"
13/12/2024,-0.05,-0.21%,24.25,24.35,24.20,24.25,24.26,"4,698,367","114,064,334"
12/12/2024,0.00,0.00%,24.40,24.55,24.30,24.30,24.41,"5,848,566","142,743,772"
11/12/2024,0.05,0.21%,24.25,24.40,24.10,24.30,24.25,"6,926,962","168,785,329"
10/12/2024,-0.15,-0.61%,24.40,24.50,24.25,24.25,24.33,"6,867,722","168,119,489"
09/12/2024,0.05,0.21%,24.40,24.55,24.25,24.40,24.41,"6,643,635","162,385,148"
06/12/2024,-0.20,-0.81%,24.60,24.60,24.35,24.35,24.46,"15,919,125","395,032,500"
05/12/2024,0.70,2.94%,23.85,24.60,23.80,24.55,24.25,"10,684,800","259,065,605"
04/12/2024,-0.10,-0.42%,23.90,24.00,23.80,23.85,23.89,"8,580,201","205,810,507"
03/12/2024,-0.20,-0.83%,24.15,24.20,23.95,23.95,24.05,"7,417,900","178,133,280"
02/12/2024,0.00,0.00%,24.20,24.30,24.05,24.15,24.16,"6,241,439","151,172,238"
29/11/2024,0.15,0.62%,24.05,24.15,23.95,24.15,24.08,"6,778,200","163,715,475"
28/11/2024,-0.10,-0.41%,24.20,24.25,24.00,24.00,24.13,"8,913,100","216,162,780"
27/11/2024,0.00,0.00%,24.00,24.25,23.90,24.10,24.03,"4,404,301","106,065,041"
26/11/2024,0.15,0.63%,24.05,24.20,24.00,24.10,24.10,"5,367,301","129,757,312"
25/11/2024,-0.05,-0.21%,24.00,24.05,23.90,23.95,23.96,"4,928,801","118,239,057"
22/11/2024,0.00,0.00%,23.95,24.20,23.90,24.00,24.04,"9,207,001","221,503,047"
21/11/2024,0.45,1.91%,23.60,24.00,23.40,24.00,23.72,"6,580,202","156,073,689"
20/11/2024,0.40,1.73%,23.15,23.70,23.15,23.55,23.41,"11,359,698","265,395,227"
19/11/2024,-0.25,-1.07%,23.50,23.60,23.15,23.15,23.34,"7,871,900","183,744,540"
18/11/2024,-0.10,-0.43%,23.50,23.65,23.10,23.40,23.33,"16,337,001","381,502,497"
15/11/2024,-0.30,-1.26%,23.70,23.80,23.50,23.50,23.64,"20,069,302","475,823,729"
14/11/2024,-0.35,-1.45%,24.10,24.10,23.80,23.80,23.93,"21,179,000","509,767,080"
13/11/2024,0.05,0.21%,24.10,24.25,23.85,24.15,24.01,"13,908,600","335,628,905"
12/11/2024,-0.20,-0.82%,24.30,24.35,24.10,24.10,24.19,"9,116,420","220,691,174"
11/11/2024,-0.25,-1.02%,24.55,24.60,23.95,24.30,24.19,"17,322,201","419,265,434"
08/11/2024,-0.25,-1.01%,24.85,24.90,24.40,24.55,24.61,"8,354,100","206,183,490"
07/11/2024,-0.05,-0.20%,25.00,25.00,24.80,24.80,24.89,"11,987,300","303,536,810"
06/11/2024,0.40,1.64%,24.65,24.90,24.50,24.85,24.69,"8,579,900","212,797,285"
05/11/2024,0.00,0.00%,24.55,24.60,24.40,24.45,24.50,"9,652,270","238,439,726"
04/11/2024,-0.15,-0.61%,24.70,24.75,24.40,24.45,24.52,"12,401,500","304,980,410"
01/11/2024,-0.45,-1.80%,24.95,25.05,24.60,24.60,24.80,"11,825,200","298,238,750"
31/10/2024,0.05,0.20%,25.00,25.20,24.80,25.05,25.01,"10,212,200","261,572,045"
30/10/2024,0.00,0.00%,25.00,25.15,24.70,25.00,24.93,"14,517,300","376,803,930"
29/10/2024,0.20,0.81%,24.90,25.10,24.85,25.00,24.96,"8,549,200","218,310,995"
28/10/2024,0.15,0.61%,24.75,24.85,24.65,24.80,24.73,"3,978,301","98,573,418"
25/10/2024,-0.05,-0.20%,24.80,24.80,24.55,24.65,24.66,"10,691,300","263,716,745"
24/10/2024,-0.55,-2.18%,25.25,25.40,24.70,24.70,25.02,"19,246,700","487,500,855"
23/10/2024,0.00,0.00%,25.25,25.35,25.15,25.25,25.22,"11,699,500","295,111,745"
22/10/2024,-0.30,-1.17%,25.50,25.65,25.15,25.25,25.42,"20,327,201","516,709,794"
21/10/2024,-0.20,-0.78%,25.75,25.90,25.55,25.55,25.68,"9,410,501","241,690,329"
18/10/2024,-0.15,-0.58%,26.00,26.20,25.70,25.75,25.94,"18,478,001","479,307,884"
17/10/2024,0.40,1.57%,25.55,25.90,25.35,25.90,25.63,"11,923,500","305,974,535"
16/10/2024,-0.15,-0.58%,25.65,25.65,25.40,25.50,25.53,"10,829,401","276,471,194"
15/10/2024,-0.20,-0.77%,25.95,26.10,25.65,25.65,25.90,"15,413,400","399,140,290"
14/10/2024,0.30,1.17%,25.65,26.10,25.50,25.85,25.74,"15,572,800","400,805,105"
11/10/2024,0.05,0.20%,25.50,25.60,25.35,25.55,25.44,"7,420,501","190,486,634"
10/10/2024,-0.10,-0.39%,25.70,25.95,25.50,25.50,25.74,"12,702,901","327,568,009"
09/10/2024,0.40,1.59%,25.30,25.65,25.25,25.60,25.49,"14,636,900","373,486,440"
08/10/2024,0.00,0.00%,25.20,25.50,25.10,25.20,25.28,"12,383,400","313,494,520"
07/10/2024,0.10,0.40%,25.30,25.40,25.00,25.20,25.23,"10,186,200","256,967,590"
04/10/2024,-0.40,-1.57%,25.50,25.50,25.10,25.10,25.28,"18,601,300","470,172,935"
03/10/2024,-0.20,-0.78%,25.65,26.10,25.40,25.50,25.75,"20,995,600","540,533,005"
02/10/2024,0.05,0.19%,25.55,25.85,25.50,25.70,25.62,"12,817,100","328,362,980"
01/10/2024,-0.05,-0.19%,25.75,26.15,25.65,25.65,25.89,"18,768,300","485,909,720"
30/09/2024,0.00,0.00%,25.45,25.80,25.45,25.70,25.62,"14,843,502","380,447,828"
27/09/2024,0.00,0.00%,25.70,26.15,25.60,25.70,25.86,"18,506,400","479,092,425"
26/09/2024,-0.05,-0.19%,25.75,25.95,25.50,25.70,25.70,"26,775,400","688,671,735"
25/09/2024,0.50,1.98%,25.40,25.90,25.35,25.75,25.65,"34,188,100","879,919,095"
24/09/2024,0.45,1.81%,24.90,25.30,24.80,25.25,25.03,"17,769,900","444,849,235"
23/09/2024,0.05,0.20%,24.80,25.40,24.80,24.80,25.05,"23,428,701","578,045,763"
20/09/2024,0.35,1.43%,24.55,25.00,24.55,24.75,24.83,"33,353,600","814,674,340"
19/09/2024,0.00,0.00%,24.45,24.55,24.35,24.40,24.42,"8,751,401","216,646,383"
18/09/2024,0.15,0.62%,24.30,24.60,24.15,24.40,24.38,"16,892,362","416,900,196"
17/09/2024,0.35,1.46%,24.00,24.25,23.80,24.25,24.06,"8,684,907","209,099,096"
16/09/2024,0.00,0.00%,23.90,24.25,23.85,23.90,24.02,"8,685,101","208,879,702"
13/09/2024,-0.10,-0.42%,24.05,24.05,23.85,23.90,23.95,"5,080,300","122,166,495"
12/09/2024,0.10,0.42%,24.00,24.15,23.95,24.00,24.03,"8,393,200","205,666,185"
11/09/2024,0.15,0.63%,23.75,24.05,23.50,23.90,23.73,"10,402,000","247,185,775"
10/09/2024,-0.20,-0.84%,24.05,24.20,23.65,23.75,23.86,"14,757,801","351,157,017"
09/09/2024,-0.05,-0.21%,23.90,23.95,23.75,23.95,23.87,"10,234,801","248,105,797"
06/09/2024,0.05,0.21%,23.90,24.05,23.75,24.00,23.91,"59,056,219","1,384,169,320"
05/09/2024,-0.45,-1.84%,24.40,24.70,23.90,23.95,24.26,"71,390,191","1,706,183,965"
04/09/2024,-0.45,-1.81%,24.45,24.60,24.35,24.40,24.47,"17,919,301","443,931,483"
30/08/2024,0.00,0.00%,24.85,25.00,24.80,24.85,24.86,"8,869,301","220,514,228"
29/08/2024,0.20,0.81%,24.65,25.20,24.65,24.85,24.97,"22,757,901","568,172,683"
28/08/2024,0.25,1.02%,24.45,24.70,24.35,24.65,24.52,"17,166,203","428,916,828"
27/08/2024,-0.05,-0.20%,24.35,24.50,24.30,24.40,24.39,"11,398,701","279,844,093"
26/08/2024,-0.10,-0.41%,24.70,24.80,24.30,24.45,24.53,"11,694,402","289,446,856"
23/08/2024,0.15,0.61%,24.40,24.65,24.30,24.55,24.51,"15,619,300","392,241,265"
22/08/2024,-0.35,-1.41%,24.85,24.90,24.40,24.40,24.65,"13,094,901","322,813,458"
21/08/2024,0.50,2.06%,24.25,24.80,24.05,24.75,24.45,"21,968,800","537,593,775"
20/08/2024,0.20,0.83%,24.10,24.50,24.05,24.25,24.24,"16,500,001","400,046,627"
19/08/2024,0.00,0.00%,24.10,24.25,23.95,24.05,24.06,"9,960,401","241,263,742"
16/08/2024,0.80,3.44%,23.40,24.10,23.35,24.05,23.90,"21,169,500","506,082,675"
15/08/2024,-0.15,-0.64%,23.40,23.55,23.25,23.25,23.35,"11,922,764","279,812,883"
14/08/2024,-0.20,-0.85%,23.75,23.75,23.40,23.40,23.54,"6,984,600","164,932,375"
13/08/2024,-0.10,-0.42%,23.65,23.75,23.40,23.60,23.57,"7,586,200","180,379,925"
12/08/2024,0.25,1.07%,23.50,23.70,23.35,23.70,23.48,"10,731,700","252,766,010"
09/08/2024,0.40,1.74%,23.20,23.50,23.20,23.45,23.36,"8,565,600","200,192,125"
08/08/2024,-0.30,-1.28%,23.30,23.50,23.00,23.05,23.23,"11,496,000","267,382,195"
07/08/2024,-0.05,-0.21%,23.40,23.50,23.20,23.35,23.34,"10,265,400","239,649,165"
06/08/2024,0.45,1.96%,23.20,23.50,23.00,23.40,23.27,"19,194,500","448,342,046"
05/08/2024,-0.85,-3.57%,23.05,23.55,22.80,22.95,23.14,"31,221,800","722,444,815"
02/08/2024,0.40,1.71%,23.00,23.80,23.00,23.80,23.24,"24,600,880","572,646,361"
01/08/2024,-1.00,-4.10%,24.40,24.55,23.25,23.40,23.85,"34,626,500","827,397,450"
31/07/2024,-0.10,-0.41%,24.50,24.90,24.20,24.40,24.63,"20,471,300","504,148,515"
30/07/2024,0.40,1.66%,24.10,24.50,23.85,24.50,24.10,"19,571,700","471,747,805"
29/07/2024,-0.20,-0.82%,24.45,24.45,24.10,24.10,24.26,"10,643,000","259,954,335"
26/07/2024,0.35,1.46%,23.90,24.35,23.85,24.30,24.16,"12,160,400","293,776,175"
25/07/2024,0.00,0.00%,23.85,24.10,23.50,23.95,23.72,"23,289,800","555,488,330"
24/07/2024,0.05,0.21%,23.80,24.25,23.65,23.95,23.91,"27,332,000","655,639,192"
23/07/2024,-1.30,-5.16%,25.35,25.35,23.80,23.90,24.40,"50,646,200","1,241,663,490"
22/07/2024,-0.20,-0.79%,25.30,25.75,24.65,25.20,25.18,"39,267,300","999,279,065"
19/07/2024,0.50,2.01%,24.90,25.65,24.80,25.40,25.24,"50,007,101","1,267,658,853"
18/07/2024,0.40,1.63%,24.60,25.00,24.10,24.90,24.63,"40,243,000","1,005,431,700"
17/07/2024,0.95,4.03%,23.80,25.15,23.55,24.50,24.33,"73,085,901","1,778,412,177"
16/07/2024,0.50,2.17%,23.10,23.95,23.05,23.55,23.62,"26,701,400","631,841,490"
15/07/2024,0.05,0.22%,23.05,23.20,22.95,23.05,23.05,"5,131,200","119,027,435"
12/07/2024,-0.10,-0.43%,22.95,23.20,22.90,23.00,23.05,"8,522,200","197,415,185"
11/07/2024,-0.20,-0.86%,23.45,23.50,23.10,23.10,23.29,"8,708,800","203,537,620"
10/07/2024,0.15,0.65%,23.15,23.60,23.15,23.30,23.40,"24,212,201","572,814,312"
09/07/2024,0.45,1.98%,22.80,23.15,22.65,23.15,22.99,"14,281,500","328,916,435"
08/07/2024,-0.10,-0.44%,22.80,22.95,22.60,22.70,22.68,"10,745,500","249,205,505"
05/07/2024,0.00,0.00%,22.80,22.85,22.60,22.80,22.70,"7,930,800","182,391,690"
04/07/2024,-0.10,-0.44%,22.90,23.00,22.60,22.80,22.85,"7,163,700","165,458,710"
03/07/2024,0.20,0.88%,22.80,22.95,22.60,22.90,22.81,"11,097,498","248,546,487"
02/07/2024,0.25,1.11%,22.50,22.85,22.45,22.70,22.69,"11,533,301","259,636,036"
01/07/2024,0.25,1.13%,22.25,22.45,22.15,22.45,22.26,"5,172,500","115,811,087"
28/06/2024,-0.30,-1.33%,22.55,22.55,22.20,22.20,22.36,"11,521,200","259,024,535"
27/06/2024,0.00,0.00%,22.45,22.60,22.40,22.50,22.47,"7,016,300","158,176,991"
26/06/2024,-0.10,-0.44%,22.60,22.65,22.35,22.50,22.45,"14,221,500","316,356,170"
25/06/2024,-0.05,-0.22%,22.70,22.85,22.50,22.60,22.60,"22,110,645","514,371,905"
24/06/2024,-0.55,-2.37%,23.10,23.20,22.55,22.65,22.74,"31,968,801","735,980,135"
21/06/2024,-0.05,-0.22%,23.25,23.35,23.10,23.20,23.17,"10,663,400","247,428,665"
20/06/2024,-0.05,-0.21%,23.40,23.45,23.15,23.25,23.32,"14,684,816","343,057,087"
19/06/2024,0.05,0.22%,23.40,23.45,23.05,23.30,23.20,"13,632,700","316,328,965"
18/06/2024,0.00,0.00%,23.50,23.55,23.25,23.25,23.41,"12,465,201","291,539,182"
17/06/2024,0.15,0.65%,23.40,23.40,22.95,23.25,23.15,"18,206,601","420,946,591"
14/06/2024,-0.45,-1.91%,24.00,24.00,23.10,23.10,23.59,"26,066,000","614,523,080"
13/06/2024,0.45,1.95%,23.20,23.70,23.15,23.55,23.45,"40,639,600","952,822,589"
12/06/2024,0.55,2.44%,22.55,23.10,22.40,23.10,22.79,"25,778,000","587,305,120"
11/06/2024,-0.10,-0.44%,22.65,22.70,22.45,22.55,22.54,"10,633,200","239,692,200"
10/06/2024,0.20,0.89%,22.55,22.90,22.50,22.65,22.70,"14,132,001","320,451,571"
07/06/2024,0.10,0.45%,22.55,22.65,22.30,22.45,22.42,"9,139,500","203,992,920"
06/06/2024,0.15,0.68%,22.40,22.60,22.30,22.35,22.41,"10,831,500","242,207,045"
05/06/2024,-0.30,-1.33%,22.55,22.70,22.20,22.20,22.51,"13,717,100","308,663,815"
04/06/2024,-0.10,-0.44%,22.75,22.80,22.50,22.50,22.63,"9,778,600","221,038,915"
03/06/2024,0.85,3.91%,21.95,22.80,21.95,22.60,22.46,"24,763,500","556,075,565"
31/05/2024,-0.10,-0.46%,21.85,22.00,21.75,21.75,21.82,"15,393,500","336,102,475"
30/05/2024,-0.45,-2.02%,22.10,22.15,21.70,21.85,21.89,"28,960,000","633,999,315"
29/05/2024,-0.30,-1.33%,22.60,22.65,22.30,22.30,22.44,"20,829,400","468,071,283"
28/05/2024,0.15,0.67%,22.70,22.75,22.35,22.60,22.54,"13,407,300","302,456,800"
27/05/2024,0.00,0.00%,22.60,22.60,22.35,22.45,22.46,"7,993,800","179,546,045"
24/05/2024,-0.35,-1.54%,22.55,23.30,22.15,22.45,22.74,"36,618,800","832,931,930"
23/05/2024,0.10,0.44%,22.70,22.85,22.50,22.80,22.65,"13,080,600","296,329,035"
22/05/2024,-0.40,-1.69%,23.60,23.65,23.20,23.20,23.43,"20,852,500","487,493,185"
21/05/2024,0.15,0.64%,23.45,23.60,23.25,23.60,23.40,"16,402,300","383,831,320"
20/05/2024,0.20,0.86%,23.60,23.60,23.40,23.45,23.47,"18,675,500","438,440,135"
17/05/2024,-0.15,-0.64%,23.45,23.45,23.15,23.25,23.30,"15,665,900","364,767,680"
16/05/2024,0.50,2.18%,23.15,23.55,23.00,23.40,23.34,"33,245,701","774,921,291"
15/05/2024,0.05,0.22%,22.95,23.05,22.80,22.90,22.92,"18,700,502","428,390,053"
14/05/2024,0.20,0.88%,22.90,23.20,22.70,22.85,22.93,"19,045,750","437,153,473"
13/05/2024,0.05,0.22%,22.60,23.00,22.60,22.65,22.76,"15,061,500","342,588,940"
10/05/2024,-0.05,-0.22%,22.75,22.90,22.50,22.60,22.66,"14,192,100","322,066,772"
09/05/2024,0.10,0.44%,22.60,22.80,22.35,22.65,22.58,"17,108,200","386,472,245"
08/05/2024,-0.20,-0.88%,22.40,22.70,22.30,22.55,22.45,"24,117,900","543,816,621"
07/05/2024,-0.15,-0.66%,23.00,23.05,22.65,22.75,22.78,"10,919,401","248,211,061"
06/05/2024,0.50,2.23%,22.55,22.95,22.55,22.90,22.78,"16,903,400","385,299,462"
03/05/2024,0.00,0.00%,22.60,22.80,22.30,22.40,22.49,"12,307,301","276,751,881"
02/05/2024,0.15,0.67%,22.30,22.55,22.20,22.40,22.34,"11,278,300","252,220,760"
26/04/2024,0.00,0.00%,22.00,22.45,22.00,22.25,22.18,"14,082,200","312,543,645"
25/04/2024,-0.30,-1.33%,22.60,22.60,22.15,22.25,22.28,"13,003,200","289,727,365"
24/04/2024,0.55,2.50%,22.20,22.65,21.95,22.55,22.32,"19,210,801","429,533,546"
23/04/2024,-0.60,-2.65%,22.60,22.70,21.75,22.00,22.18,"32,073,200","711,226,955"
22/04/2024,-0.10,-0.44%,22.80,23.05,22.55,22.60,22.78,"26,807,800","624,122,155"
19/04/2024,-0.40,-1.73%,22.60,23.30,22.60,22.70,22.83,"31,595,274","722,526,293"
17/04/2024,-0.80,-3.35%,24.00,24.05,23.10,23.10,23.45,"31,506,215","750,771,688"
16/04/2024,0.50,2.14%,23.40,23.90,23.05,23.90,23.44,"49,372,771","1,183,134,135"
15/04/2024,-1.25,-5.07%,24.45,25.05,23.00,23.40,24.35,"59,911,817","1,483,341,178"
12/04/2024,0.90,3.79%,23.85,24.70,23.75,24.65,24.30,"29,691,200","722,033,885"
11/04/2024,-0.05,-0.21%,23.50,23.85,23.40,23.75,23.70,"12,546,600","303,517,815"
10/04/2024,-0.20,-0.83%,24.30,24.35,23.80,23.80,24.11,"40,152,300","990,094,795"
09/04/2024,0.50,2.13%,23.50,24.00,23.40,24.00,23.70,"17,312,900","410,030,415"
08/04/2024,0.15,0.64%,23.40,23.80,23.15,23.50,23.45,"26,092,000","613,821,515"
05/04/2024,-0.45,-1.89%,23.55,23.75,23.30,23.35,23.52,"26,423,600","623,619,185"
04/04/2024,-0.40,-1.65%,24.20,24.25,23.80,23.80,23.99,"33,522,700","810,693,225"
03/04/2024,-0.60,-2.42%,24.80,24.80,24.20,24.20,24.47,"25,263,445","623,699,013"
02/04/2024,-0.10,-0.40%,24.60,24.80,24.20,24.80,24.48,"34,072,800","844,851,890"
01/04/2024,-0.50,-1.97%,25.20,25.25,24.70,24.90,24.99,"29,108,248","748,588,930"
29/03/2024,-0.10,-0.39%,25.55,25.55,25.15,25.40,25.28,"13,546,401","342,195,234"
28/03/2024,0.20,0.79%,25.65,25.70,25.20,25.50,25.43,"15,988,900","406,524,720"
27/03/2024,0.05,0.20%,25.25,25.40,25.00,25.30,25.17,"14,606,400","372,902,305"
26/03/2024,0.55,2.23%,24.70,25.25,24.60,25.25,24.98,"17,175,800","430,987,305"
25/03/2024,-0.35,-1.40%,25.05,25.35,24.60,24.70,25.01,"23,768,700","594,861,435"
22/03/2024,0.30,1.21%,25.00,25.70,24.85,25.05,25.27,"41,742,700","1,055,175,320"
21/03/2024,0.60,2.48%,24.30,24.75,24.10,24.75,24.43,"34,534,400","846,902,380"
20/03/2024,0.95,4.09%,23.20,24.40,23.10,24.15,23.92,"40,175,300","960,577,480"
19/03/2024,0.00,0.00%,23.20,23.35,22.95,23.20,23.09,"21,294,901","499,818,772"
18/03/2024,-0.60,-2.52%,23.75,23.80,22.40,23.20,23.07,"32,962,600","762,956,410"
15/03/2024,0.35,1.49%,23.45,23.85,23.15,23.80,23.46,"25,616,100","611,565,785"
14/03/2024,-0.40,-1.68%,23.95,23.95,23.40,23.45,23.63,"20,726,200","494,016,645"
13/03/2024,0.75,3.25%,23.10,23.85,23.10,23.85,23.43,"17,989,700","420,754,160"
12/03/2024,0.15,0.65%,22.90,23.25,22.75,23.10,23.04,"24,560,200","574,031,805"
