Date,Change,Percent Change,Open,High,Low,Close,Average,Volume,Value
12/02/2025,0.25,0.66%,37.80,38.30,37.80,38.00,38.01,"3,808,700","144,772,280"
11/02/2025,-0.05,-0.13%,37.85,37.90,37.60,37.75,37.73,"5,898,800","222,551,560"
10/02/2025,-0.95,-2.45%,38.70,38.75,37.80,37.80,38.22,"5,850,900","223,637,815"
07/02/2025,-0.05,-0.13%,38.85,39.05,38.75,38.75,38.86,"3,013,800","117,106,450"
06/02/2025,-0.05,-0.13%,39.00,39.20,38.80,38.80,38.97,"2,817,600","109,800,210"
05/02/2025,0.10,0.26%,39.00,39.45,38.85,38.85,39.13,"2,719,200","106,411,710"
04/02/2025,-0.25,-0.64%,38.95,39.15,38.55,38.75,38.71,"6,689,800","258,938,435"
03/02/2025,-0.50,-1.27%,39.55,39.55,38.85,39.00,39.08,"4,738,800","185,173,860"
24/01/2025,0.00,0.00%,39.50,39.80,39.40,39.50,39.56,"4,860,000","192,277,450"
23/01/2025,0.00,0.00%,39.55,39.95,39.25,39.50,39.48,"4,632,800","182,925,085"
22/01/2025,-0.50,-1.25%,40.00,40.00,39.50,39.50,39.69,"3,805,500","151,231,495"
21/01/2025,0.00,0.00%,40.00,40.15,39.80,40.00,39.92,"9,744,600","389,408,125"
20/01/2025,-0.10,-0.25%,40.00,40.20,39.90,40.00,40.00,"3,596,200","143,913,125"
17/01/2025,0.10,0.25%,40.10,40.10,39.85,40.10,39.97,"5,112,300","204,364,745"
16/01/2025,0.00,0.00%,40.20,40.65,40.00,40.00,40.27,"5,138,800","206,919,255"
15/01/2025,0.00,0.00%,40.00,40.10,39.80,40.00,39.96,"2,707,200","108,190,075"
14/01/2025,0.00,0.00%,39.70,40.00,39.40,40.00,39.78,"9,457,600","377,106,660"
13/01/2025,0.00,0.00%,39.80,40.00,38.70,40.00,39.58,"8,978,900","357,471,075"
10/01/2025,-0.40,-0.99%,40.40,40.70,39.90,40.00,40.22,"2,320,000","93,298,995"
09/01/2025,0.40,1.00%,40.00,41.05,40.00,40.40,40.65,"4,211,400","171,174,395"
08/01/2025,0.00,0.00%,40.00,40.05,39.70,40.00,39.90,"2,744,700","109,735,265"
07/01/2025,0.00,0.00%,39.85,40.05,39.85,40.00,39.95,"2,849,700","113,853,240"
